,OID_,NRI_ID,STATE,STATEABBRV,STATEFIPS,COUNTY,COUNTYTYPE,COUNTYFIPS,STCOFIPS,TRACT,TRACTFIPS,POPULATION,BUILDVALUE,AGRIVALUE,AREA,RISK_VALUE,RISK_SCORE,RISK_RATNG,RISK_SPCTL,EAL_SCORE,EAL_RATNG,EAL_SPCTL,EAL_VALT,EAL_VALB,EAL_VALP,EAL_VALPE,EAL_VALA,ALR_VALB,ALR_VALP,ALR_VALA,ALR_NPCTL,ALR_VRA_NPCTL,SOVI_SCORE,SOVI_RATNG,SOVI_SPCTL,RESL_SCORE,RESL_RATNG,RESL_SPCTL,RESL_VALUE,CRF_VALUE,AVLN_EVNTS,AVLN_AFREQ,AVLN_EXP_AREA,AVLN_EXPB,AVLN_EXPP,AVLN_EXPPE,AVLN_EXPT,AVLN_HLRB,AVLN_HLRP,AVLN_HLRR,AVLN_EALB,AVLN_EALP,AVLN_EALPE,AVLN_EALT,AVLN_EALS,AVLN_EALR,AVLN_ALRB,AVLN_ALRP,AVLN_ALR_NPCTL,AVLN_RISKV,AVLN_RISKS,AVLN_RISKR,CFLD_EVNTS,CFLD_AFREQ,CFLD_EXP_AREA,CFLD_EXPB,CFLD_EXPP,CFLD_EXPPE,CFLD_EXPT,CFLD_HLRB,CFLD_HLRP,CFLD_HLRR,CFLD_EALB,CFLD_EALP,CFLD_EALPE,CFLD_EALT,CFLD_EALS,CFLD_EALR,CFLD_ALRB,CFLD_ALRP,CFLD_ALR_NPCTL,CFLD_RISKV,CFLD_RISKS,CFLD_RISKR,CWAV_EVNTS,CWAV_AFREQ,CWAV_EXP_AREA,CWAV_EXPB,CWAV_EXPP,CWAV_EXPPE,CWAV_EXPA,CWAV_EXPT,CWAV_HLRB,CWAV_HLRP,CWAV_HLRA,CWAV_HLRR,CWAV_EALB,CWAV_EALP,CWAV_EALPE,CWAV_EALA,CWAV_EALT,CWAV_EALS,CWAV_EALR,CWAV_ALRB,CWAV_ALRP,CWAV_ALRA,CWAV_ALR_NPCTL,CWAV_RISKV,CWAV_RISKS,CWAV_RISKR,DRGT_EVNTS,DRGT_AFREQ,DRGT_EXP_AREA,DRGT_EXPA,DRGT_EXPT,DRGT_HLRA,DRGT_HLRR,DRGT_EALA,DRGT_EALT,DRGT_EALS,DRGT_EALR,DRGT_ALRA,DRGT_ALR_NPCTL,DRGT_RISKV,DRGT_RISKS,DRGT_RISKR,ERQK_EVNTS,ERQK_AFREQ,ERQK_EXP_AREA,ERQK_EXPB,ERQK_EXPP,ERQK_EXPPE,ERQK_EXPT,ERQK_HLRB,ERQK_HLRP,ERQK_HLRR,ERQK_EALB,ERQK_EALP,ERQK_EALPE,ERQK_EALT,ERQK_EALS,ERQK_EALR,ERQK_ALRB,ERQK_ALRP,ERQK_ALR_NPCTL,ERQK_RISKV,ERQK_RISKS,ERQK_RISKR,HAIL_EVNTS,HAIL_AFREQ,HAIL_EXP_AREA,HAIL_EXPB,HAIL_EXPP,HAIL_EXPPE,HAIL_EXPA,HAIL_EXPT,HAIL_HLRB,HAIL_HLRP,HAIL_HLRA,HAIL_HLRR,HAIL_EALB,HAIL_EALP,HAIL_EALPE,HAIL_EALA,HAIL_EALT,HAIL_EALS,HAIL_EALR,HAIL_ALRB,HAIL_ALRP,HAIL_ALRA,HAIL_ALR_NPCTL,HAIL_RISKV,HAIL_RISKS,HAIL_RISKR,HWAV_EVNTS,HWAV_AFREQ,HWAV_EXP_AREA,HWAV_EXPB,HWAV_EXPP,HWAV_EXPPE,HWAV_EXPA,HWAV_EXPT,HWAV_HLRB,HWAV_HLRP,HWAV_HLRA,HWAV_HLRR,HWAV_EALB,HWAV_EALP,HWAV_EALPE,HWAV_EALA,HWAV_EALT,HWAV_EALS,HWAV_EALR,HWAV_ALRB,HWAV_ALRP,HWAV_ALRA,HWAV_ALR_NPCTL,HWAV_RISKV,HWAV_RISKS,HWAV_RISKR,HRCN_EVNTS,HRCN_AFREQ,HRCN_EXP_AREA,HRCN_EXPB,HRCN_EXPP,HRCN_EXPPE,HRCN_EXPA,HRCN_EXPT,HRCN_HLRB,HRCN_HLRP,HRCN_HLRA,HRCN_HLRR,HRCN_EALB,HRCN_EALP,HRCN_EALPE,HRCN_EALA,HRCN_EALT,HRCN_EALS,HRCN_EALR,HRCN_ALRB,HRCN_ALRP,HRCN_ALRA,HRCN_ALR_NPCTL,HRCN_RISKV,HRCN_RISKS,HRCN_RISKR,ISTM_EVNTS,ISTM_AFREQ,ISTM_EXP_AREA,ISTM_EXPB,ISTM_EXPP,ISTM_EXPPE,ISTM_EXPT,ISTM_HLRB,ISTM_HLRP,ISTM_HLRR,ISTM_EALB,ISTM_EALP,ISTM_EALPE,ISTM_EALT,ISTM_EALS,ISTM_EALR,ISTM_ALRB,ISTM_ALRP,ISTM_ALR_NPCTL,ISTM_RISKV,ISTM_RISKS,ISTM_RISKR,LNDS_EVNTS,LNDS_AFREQ,LNDS_EXP_AREA,LNDS_EXPB,LNDS_EXPP,LNDS_EXPPE,LNDS_EXPT,LNDS_HLRB,LNDS_HLRP,LNDS_HLRR,LNDS_EALB,LNDS_EALP,LNDS_EALPE,LNDS_EALT,LNDS_EALS,LNDS_EALR,LNDS_ALRB,LNDS_ALRP,LNDS_ALR_NPCTL,LNDS_RISKV,LNDS_RISKS,LNDS_RISKR,LTNG_EVNTS,LTNG_AFREQ,LTNG_EXP_AREA,LTNG_EXPB,LTNG_EXPP,LTNG_EXPPE,LTNG_EXPT,LTNG_HLRB,LTNG_HLRP,LTNG_HLRR,LTNG_EALB,LTNG_EALP,LTNG_EALPE,LTNG_EALT,LTNG_EALS,LTNG_EALR,LTNG_ALRB,LTNG_ALRP,LTNG_ALR_NPCTL,LTNG_RISKV,LTNG_RISKS,LTNG_RISKR,RFLD_EVNTS,RFLD_AFREQ,RFLD_EXP_AREA,RFLD_EXPB,RFLD_EXPP,RFLD_EXPPE,RFLD_EXPA,RFLD_EXPT,RFLD_HLRB,RFLD_HLRP,RFLD_HLRA,RFLD_HLRR,RFLD_EALB,RFLD_EALP,RFLD_EALPE,RFLD_EALA,RFLD_EALT,RFLD_EALS,RFLD_EALR,RFLD_ALRB,RFLD_ALRP,RFLD_ALRA,RFLD_ALR_NPCTL,RFLD_RISKV,RFLD_RISKS,RFLD_RISKR,SWND_EVNTS,SWND_AFREQ,SWND_EXP_AREA,SWND_EXPB,SWND_EXPP,SWND_EXPPE,SWND_EXPA,SWND_EXPT,SWND_HLRB,SWND_HLRP,SWND_HLRA,SWND_HLRR,SWND_EALB,SWND_EALP,SWND_EALPE,SWND_EALA,SWND_EALT,SWND_EALS,SWND_EALR,SWND_ALRB,SWND_ALRP,SWND_ALRA,SWND_ALR_NPCTL,SWND_RISKV,SWND_RISKS,SWND_RISKR,TRND_EVNTS,TRND_AFREQ,TRND_EXP_AREA,TRND_EXPB,TRND_EXPP,TRND_EXPPE,TRND_EXPA,TRND_EXPT,TRND_HLRB,TRND_HLRP,TRND_HLRA,TRND_HLRR,TRND_EALB,TRND_EALP,TRND_EALPE,TRND_EALA,TRND_EALT,TRND_EALS,TRND_EALR,TRND_ALRB,TRND_ALRP,TRND_ALRA,TRND_ALR_NPCTL,TRND_RISKV,TRND_RISKS,TRND_RISKR,TSUN_EVNTS,TSUN_AFREQ,TSUN_EXP_AREA,TSUN_EXPB,TSUN_EXPP,TSUN_EXPPE,TSUN_EXPT,TSUN_HLRB,TSUN_HLRP,TSUN_HLRR,TSUN_EALB,TSUN_EALP,TSUN_EALPE,TSUN_EALT,TSUN_EALS,TSUN_EALR,TSUN_ALRB,TSUN_ALRP,TSUN_ALR_NPCTL,TSUN_RISKV,TSUN_RISKS,TSUN_RISKR,VLCN_EVNTS,VLCN_AFREQ,VLCN_EXP_AREA,VLCN_EXPB,VLCN_EXPP,VLCN_EXPPE,VLCN_EXPT,VLCN_HLRB,VLCN_HLRP,VLCN_HLRR,VLCN_EALB,VLCN_EALP,VLCN_EALPE,VLCN_EALT,VLCN_EALS,VLCN_EALR,VLCN_ALRB,VLCN_ALRP,VLCN_ALR_NPCTL,VLCN_RISKV,VLCN_RISKS,VLCN_RISKR,WFIR_EVNTS,WFIR_AFREQ,WFIR_EXP_AREA,WFIR_EXPB,WFIR_EXPP,WFIR_EXPPE,WFIR_EXPA,WFIR_EXPT,WFIR_HLRB,WFIR_HLRP,WFIR_HLRA,WFIR_HLRR,WFIR_EALB,WFIR_EALP,WFIR_EALPE,WFIR_EALA,WFIR_EALT,WFIR_EALS,WFIR_EALR,WFIR_ALRB,WFIR_ALRP,WFIR_ALRA,WFIR_ALR_NPCTL,WFIR_RISKV,WFIR_RISKS,WFIR_RISKR,WNTW_EVNTS,WNTW_AFREQ,WNTW_EXP_AREA,WNTW_EXPB,WNTW_EXPP,WNTW_EXPPE,WNTW_EXPA,WNTW_EXPT,WNTW_HLRB,WNTW_HLRP,WNTW_HLRA,WNTW_HLRR,WNTW_EALB,WNTW_EALP,WNTW_EALPE,WNTW_EALA,WNTW_EALT,WNTW_EALS,WNTW_EALR,WNTW_ALRB,WNTW_ALRP,WNTW_ALRA,WNTW_ALR_NPCTL,WNTW_RISKV,WNTW_RISKS,WNTW_RISKR,NRI_VER
1,43815,T29097010100,Missouri,MO,29,Jasper,County,97,29097,10100,29097010100,3725,921862269,36153,2.6588601,1089141.538,73.10207868,Relatively Moderate,68.80290206,62.79564084,Relatively Moderate,43.95405079,693124.7352,340234.4029,0.030384315,352458.0519,432.2803809,0.000369073,8.156863038e-06,0.011956971,59.27143763,70.98534938,89.37000275,Very High,0.954655381,46.45999908,Relatively Moderate,0.26783555,2.628145933,1.571349978,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,3,0.185758514,2.6588601,921862269,3725,4.321e+10,36153,44131898422,1.2624023e-08,1.095414859e-06,0.007245731,Relatively Low,2.161785181,0.000757973,8792.484719,48.66035583,8843.30686,76.30763088,Relatively Moderate,2.34502e-09,2.03482636e-07,0.001345956,74.21142871,13895.93004,81.01365171,Relatively Moderate,147,6.681818182,2.6588601,0,0,0.000418221,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,NA,0.000654,2.6588601,921852000,3730,4.3268e+10,44189852000,0.073313061,0.000372196,Relatively Moderate,44199.8,0.000907943,10532.13986,54731.93986,73.40230641,Relatively Low,4.7946207895e-05,2.43743112e-07,70.7447683,86003.03252,76.63749227,Relatively Low,282,8.276890852,2.6588601,921862269,3725,4.321e+10,36153,44131898422,6.8559882e-07,1.826061e-09,7.1547424e-06,Very Low,5231.224154,5.6300063089e-05,653.0807318,2.140945299,5886.445831,67.76548595,Relatively Low,5.674626601e-06,1.5114111e-08,5.9219021917e-05,54.01652931,9249.66653,71.1839414,Relatively Low,93,5.758513932,2.6588601,921862269,3725,4.321e+10,36153,44131898422,8.0451002e-08,2.27143332e-07,2.3258e-08,Relatively Low,427.0787089,0.00487233,56519.02741,0.004842026,56946.11096,87.60481011,Relatively High,4.63278218e-07,1.30800804e-06,1.33931517e-07,88.27535994,89482.27024,90.89330733,Relatively High,0,0.01,2.6588601,921862269,3725,4.321e+10,36153,44131898422,0.0002298,3.25e-08,0.003199135,Very Low,2118.439494,1.210625e-06,14.04325,1.156583277,2133.639327,24.53351235,Very Low,2.298e-06,3.25e-10,3.199135e-05,19.62070702,3352.694111,28.49596456,Very Low,75,1.116736152,2.6588601,921862269,3725,4.321e+10,44131862269,2.2165816e-05,8.140481e-09,Relatively Moderate,22819.19606,3.3863116963e-05,392.8121568,23212.00822,88.33886458,Relatively High,2.4753368076e-05,9.09077e-09,83.65003377,36474.18861,91.95864783,Relatively High,0,0.01,0.31442378,231578496.6,966.4499067,11210818917,11442397414,0.000219531,1.5070180001e-05,Relatively Low,508.3863691,0.000145646,1689.49059,2197.87696,78.63767604,Relatively Moderate,5.51477576e-07,3.9099528e-08,76.3773496,3453.633913,84.88589644,Relatively Moderate,2029,92.22148392,2.6588601,921862269,3725,4.321e+10,44131862269,4.4283439e-08,4.365258e-09,Relatively Moderate,3854.009282,0.001512884,17549.45606,21403.46534,88.11945233,Relatively High,4.180677972e-06,4.06143394e-07,87.2054719,33632.3348,93.05222808,Relatively High,122,5.083333333,0.039464484,11845889.29,16.54919289,191970637.5,7844.477986,203824371.3,9.4159252e-05,4.798665e-06,0.009309571,Relatively Low,5669.950381,0.000403688,4682.780795,371.2293589,10723.96053,55.7002607,Relatively Low,6.150539589e-06,1.08372617e-07,0.010268286,50.63649388,16851.09515,61.11639633,Relatively Low,225,6.617415639,2.6588601,921862269,3725,4.321e+10,36153,44131898422,7.7368677e-06,1.0562901e-07,3.2346983e-05,Relatively Moderate,47197.56834,0.002603742,30203.40382,7.738673697,77408.71084,91.84350055,Relatively High,5.1198069312e-05,6.98991063e-07,0.000214053,87.93806797,121636.1761,94.92460638,Relatively High,3,0.002854934,2.6588601,921862269,3725,4.321e+10,36153,44131898422,0.07802336,0.001664037,0.012509653,Relatively Moderate,205346.2167,0.01769641,205278.3609,1.29117656,410625.8687,94.88602297,Very High,0.000222752,4.750714207e-06,3.5714230083e-05,95.88413021,645236.95,97.67873282,Very High,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,0.000888017,0.014532757,4963550.574,2.514558947,29168883.79,1538.541956,34133972.9,0.4,0.000175985,0.013579329,Relatively High,1830.242189,5.73513311e-07,6.652754412,0.016684565,1836.911628,73.64465532,Relatively Low,1.985374877e-06,1.53963e-10,4.61498761e-07,71.46373658,2886.431048,77.40332017,Relatively Low,28,1.73374613,2.6588601,921862269,3725,4.321e+10,36153,44131898422,6.44525983e-07,2.18015174e-07,6.66251992e-07,Relatively High,1030.1295,0.001391752,16144.31883,0.041760747,17174.49009,92.9656857,Relatively High,1.117444042e-06,3.73624597e-07,1.155111515e-06,94.09775231,26987.13464,95.18860296,Relatively High,Mar-23
2,43816,T29097010200,Missouri,MO,29,Jasper,County,97,29097,10200,29097010200,4663,933518890,129749,3.69830409,935562.4347,68.71997336,Relatively Moderate,60.51995163,67.8441412,Relatively Moderate,54.65538089,801885.6131,335733.9104,0.040145282,465685.2729,466.4297685,0.000359643,8.60932493e-06,0.003594862,63.50729267,63.07377634,53.84999847,Relatively Moderate,0.583434099,46.45999908,Relatively Moderate,0.26783555,2.628145933,1.166703105,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,3,0.185758514,3.69830409,933518890,4663,54090800000,129749,55024448639,1.2624023e-08,1.095414859e-06,0.007245731,Relatively Low,2.189120187,0.00094884,11006.53859,174.6364758,11183.36418,79.53589966,Relatively Moderate,2.34502e-09,2.03482636e-07,0.001345956,74.32181694,13047.66572,80.20144604,Relatively Moderate,147,6.681818182,3.69830409,1820,1820,0.000418221,Relatively Moderate,5.085948927,5.085948927,70.90440978,Very Low,3.9198367055e-05,72.52089677,5.933792405,70.74037958,Very Low,NA,0.000653665,3.69830409,933506000,4673,54206800000,55140306000,0.056548945,0.000249936,Relatively Low,34506.2,0.000763449,8856.011349,43362.21135,71.04070273,Relatively Low,3.6963579816e-05,1.6372491e-07,67.49066397,50590.82662,72.1400371,Relatively Low,282,8.276890852,3.69830409,933518890,4663,54090800000,129749,55024448639,6.8559882e-07,1.826061e-09,7.1547424e-06,Very Low,5297.371126,7.047709911e-05,817.5343497,7.683608875,6122.589084,68.17695536,Relatively Low,5.674626601e-06,1.5114111e-08,5.9219021917e-05,53.83195589,7143.243695,68.13252152,Relatively Low,93,5.758513932,3.69830409,933518890,4663,54090800000,129749,55024448639,8.0451002e-08,2.27143332e-07,2.3258e-08,Relatively Low,432.4789675,0.006099241,70751.2013,0.01737748,71183.69764,90.41618714,Relatively High,4.63278218e-07,1.30800804e-06,1.33931517e-07,88.28475468,83050.24106,90.0335347,Relatively High,0,0.01,3.69830409,933518890,4663,54090800000,129749,55024448639,0.0002298,3.25e-08,0.003199135,Very Low,2145.226409,1.515475e-06,17.57951,4.150845671,2166.956765,24.71812398,Very Low,2.298e-06,3.25e-10,3.199135e-05,19.69851853,2528.195186,25.80205413,Very Low,75,1.116736152,3.69830409,933518890,4663,54090800000,55024318890,2.2165816e-05,8.140481e-09,Relatively Moderate,23107.73669,4.2390258899e-05,491.7270032,23599.46369,88.51654968,Relatively High,2.4753368076e-05,9.09077e-09,83.33431231,27533.56757,89.41084907,Relatively High,0,0.01,0.241918126,152192833.6,973.4878074,11292458565,11444651399,0.000219531,1.5070180001e-05,Relatively Low,334.1103047,0.000146706,1701.793832,2035.904137,77.36727358,Relatively Moderate,3.57904171e-07,3.1461798e-08,75.43574333,2375.295678,79.03473753,Relatively Moderate,1910,86.77280497,3.69830409,933518890,4663,54090800000,55024318890,4.4283439e-08,4.365258e-09,Relatively Moderate,3587.714475,0.00176671,20493.83797,24081.55244,90.36786814,Relatively High,3.843215723e-06,3.78878441e-07,85.02293935,28096.02201,90.25874461,Relatively High,122,5.083333333,0.033689168,12935432.62,128.9694198,1496045270,5115.808045,1508985819,9.4159252e-05,4.798665e-06,0.009309571,Very Low,6191.452522,0.003145979,36493.35205,242.0987278,42926.9033,75.91422599,Relatively Moderate,6.632380542e-06,6.74668373e-07,0.001865901,74.79155413,50082.95137,76.59230367,Relatively Moderate,225,6.617415639,3.69830409,933518890,4663,54090800000,129749,55024448639,7.7368677e-06,1.0562901e-07,3.2346983e-05,Relatively Moderate,47794.36483,0.003259395,37808.98577,27.77321864,85631.12383,92.90509164,Relatively High,5.1198069312e-05,6.98991063e-07,0.000214053,87.82050528,99906.09805,93.15868335,Relatively High,2,0.003687723,3.69830409,933518890,4663,54090800000,129749,55024448639,0.060403531,0.001288251,0.009698414,Relatively Moderate,207942.7466,0.02215258,256969.932,4.640481713,464917.3192,96.35673223,Very High,0.000222752,4.750714207e-06,3.5765067267e-05,95.75716251,542420.4798,96.16372544,Very High,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,0.001041714,0.073245423,18535510.81,35.80418738,415328573.6,10676.64324,433874761.1,0.4,0.000175985,0.013579329,Relatively Low,3349.164214,5.786708641e-06,67.12582024,0.193209066,3416.483244,78.84009371,Relatively Low,3.587676961e-06,1.240984e-09,1.48909869e-06,77.05040848,3986.021609,79.37497027,Relatively Low,28,1.73374613,3.69830409,933518890,4663,54090800000,129749,55024448639,6.44525983e-07,2.18015174e-07,6.66251992e-07,Relatively High,1043.155122,0.001742211,20209.65335,0.149874564,21252.95834,94.52638749,Relatively High,1.117444042e-06,3.73624597e-07,1.155111515e-06,94.53578223,24795.89249,94.71174428,Relatively High,Mar-23
3,43817,T29097010301,Missouri,MO,29,Jasper,County,97,29097,10301,29097010301,4072,1154194388,284465,4.75091448,1220670.048,76.17133616,Relatively Moderate,74.90931076,69.0032177,Relatively Moderate,57.13422007,831261.9575,437463.2265,0.033820375,392316.3524,1482.378583,0.00037902,8.305593126e-06,0.005211111,58.68896352,68.23003377,82.29000092,Very High,0.891172914,46.45999908,Relatively Moderate,0.26783555,2.628145933,1.468454123,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,3,0.185758514,4.75091448,1154194388,4072,47235200000,284465,48389678853,1.2624023e-08,1.095414859e-06,0.007245731,Relatively Low,2.706608577,0.000828581,9611.543027,382.8774409,9997.127076,78.00103342,Relatively Moderate,2.34502e-09,2.03482636e-07,0.001345956,74.89137328,14680.32247,81.69623745,Relatively Moderate,147,6.681818182,4.75091448,0,0,0.000418221,No Rating,0,0,0,No Expected Annual Losses,0,0,0,0,No Rating,NA,0.000650738,4.75091448,1154182000,4072,47235200000,48389382000,0.091063174,0.000561585,Relatively Moderate,68394.8,0.001488091,17261.86079,85656.66079,76.88188459,Relatively Low,5.9257609213e-05,3.65444854e-07,73.25199051,125782.8767,79.22989107,Relatively Low,282,8.276890852,4.75091448,1154194388,4072,47235200000,284465,48389678853,6.8559882e-07,1.826061e-09,7.1547424e-06,Very Low,6549.622177,6.154465957e-05,713.918051,16.84573907,7280.385967,70.1625892,Relatively Low,5.674626601e-06,1.5114111e-08,5.9219021917e-05,54.11880885,10690.91279,72.87256814,Relatively Moderate,93,5.758513932,4.75091448,1154194388,4072,47235200000,284465,48389678853,8.0451002e-08,2.27143332e-07,2.3258e-08,Relatively Low,534.7131188,0.005326209,61784.02138,0.038098829,62318.77259,88.89306433,Relatively High,4.63278218e-07,1.30800804e-06,1.33931517e-07,88.25657045,91512.25853,91.10854778,Relatively High,0,0.01,4.75091448,1154194388,4072,47235200000,284465,48389678853,0.0002298,3.25e-08,0.003199135,Very Low,2652.338704,1.3234e-06,15.35144,9.100419378,2676.790563,26.83886914,Very Low,2.298e-06,3.25e-10,3.199135e-05,19.73055856,3930.744137,30.07451242,Very Low,75,1.116736152,4.75091448,1154194388,4072,47235200000,48389394388,2.2165816e-05,8.140481e-09,Relatively Moderate,28570.19852,3.7017614033e-05,429.4043228,28999.60284,90.52101383,Relatively High,2.4753368076e-05,9.09077e-09,83.8629622,42584.58634,93.21272284,Relatively High,0,0.01,0.086283166,99294950.91,368.7757914,4277799180,4377094131,0.000219531,1.5070180001e-05,Relatively Low,217.9831042,5.5575175559e-05,644.6720365,862.6551407,63.04519474,Relatively Low,1.88861691e-07,1.3648128e-08,62.26857581,1266.769498,68.45736757,Relatively Low,2063,93.74839602,4.75091448,1154194388,4072,47235200000,48389394388,4.4283439e-08,4.365258e-09,Relatively Moderate,4761.428083,0.001628888,18895.10334,23656.53142,90.07917969,Relatively High,4.12532597e-06,4.00021665e-07,87.0629245,34738.53109,93.49544801,Relatively High,122,5.083333333,0.106518744,3309033.349,27.54445153,319515637.7,21168.02029,322845839.1,9.4159252e-05,4.798665e-06,0.009309571,Very Low,1583.8452,0.000671898,7794.013248,1001.74806,10379.60651,55.25283604,Relatively Low,1.372251691e-06,1.65004345e-07,0.003521516,54.95807596,15241.97597,59.69176616,Relatively Low,225,6.617415639,4.75091448,1154194388,4072,47235200000,284465,48389678853,7.7368677e-06,1.0562901e-07,3.2346983e-05,Relatively Moderate,59092.52428,0.002846292,33016.98264,60.8907093,92170.39763,93.62339968,Relatively High,5.1198069312e-05,6.98991063e-07,0.000214053,88.0180106,135348.0004,95.7261095,Very High,3,0.00468271,4.75091448,1154194388,4072,47235200000,284465,48389678853,0.047568931,0.001014522,0.007699337,Relatively Moderate,257098.5481,0.019344908,224400.9357,10.25603435,481509.7398,96.71412281,Very High,0.000222752,4.750714207e-06,3.6053765303e-05,95.96172159,707074.9624,98.21267184,Very High,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,NA,NA,NA,NA,Not Applicable,NA,0.000900844,0.147830858,19387974.93,47.06106153,545908313.7,24812.59558,565321101.3,0.4,0.000175985,0.013579329,Relatively Moderate,6714.770987,8.647750678e-06,100.3139079,0.293492704,6815.378387,82.47773299,Relatively Low,5.817712386e-06,2.123711e-09,1.03173573e-06,79.6059125,10008.07049,83.88193883,Relatively Low,28,1.73374613,4.75091448,1154194388,4072,47235200000,284465,48389678853,6.44525983e-07,2.18015174e-07,6.66251992e-07,Relatively High,1289.747642,0.001521399,17648.23256,0.328588797,18938.30879,93.70199873,Relatively High,1.117444042e-06,3.73624597e-07,1.155111515e-06,93.86875543,27810.03762,95.36222233,Relatively High,Mar-23
